 "Ferrero,nutella";"Nutella";"NaN";"Produits à tartiner sucrés";"None";"e";"Bi1,Magasins U";"Sucre, huile de palme, noisettes 13%, cacao maigre 7,4%, lait écrémé en poudre 6,6%, lactoserum en poudre, émulsifiants : lécithines [soja], vanilline."
 "Bonne Maman";"Confiture extra fraises";"NaN";"Produits à tartiner sucrés";"None";"c";"";"fraises, sucre, sucre roux de canne, jus de citrons concentré et éventuellement, gélifiant : pectine de fruits,si les fraises n'en contenaient pas suffisamment."
 "Douceur du Verger,Marque Repère";"Préparation d'abricots allégée en sucres";"NaN";"Produits à tartiner sucrés";"None";"c";"Leclerc";"Abricots, sucre, eau, gélifiant : pectines, correcteur d'acidité : acide citrique, antioxydant : acide ascorbique. 

Préparée avec 50 g de fruits pour 100 g de produit fini.
Présence exceptionnelle de noyaux."
 "Bonne Maman";"Confiture Extra Myrtilles & Cassis";"NaN";"Produits à tartiner sucrés";"None";"c";"Magasins U";"Fruits (myrtilles 35%, cassis 15%), sucre, sucre roux de canne, jus de citrons concentrés et, éventuellement, gélifiait, : pectine de fruits."
 "Bjorg";"Amande à tartiner Bio";"NaN";"Produits à tartiner sucrés";"None";"d";"";"_Amandes_* (74%), sucre de canne roux*, crème de riz* (*production biologique)"
 "Bonne Maman";"Confiture Bonne Maman Mirabelles";"NaN";"Produits à tartiner sucrés";"None";"d";"Carrefour,Leclerc";"Mirabelles, sucre, sucre roux de canne, jus de citrons concentré et, éventuellement, gélifiant : pectine de fruits."
 "Carrefour Bio,Carrefour";"Confiture d'abricots au sucre de canne";"NaN";"Produits à tartiner sucrés";"None";"d";"Carrefour";"Sucre de canne bio, abricots bio, acidifiant : acide citrique, gélifiant : pectine de fruits."
 "Andros";"4 Fruits Rouges";"NaN";"Produits à tartiner sucrés";"None";"c";"Carrefour";"Fruits rouges (fraises, cerises, framboises, groseilles), sucre, gélifiant : pectine de fruits"
 "Andros";"4 Fruits Rouges";"NaN";"Produits à tartiner sucrés";"None";"c";"Carrefour";"Fruits rouges (fraises, cerises, framboises, groseilles), sucre, gélifiant : pectine de fruits"
 "Mamie Bio";"Pâte à tartiner chocolat noisettes";"NaN";"Produits à tartiner sucrés";"None";"d";"Bio14,Biobulle";"Sucre de canne*, huile de tournesol*, chocolat* 16,5% (sucre de canne*, poudre de cacao maigre*, beurre de cacao*), purée de _noisettes_* 10%, poudre de _lait_ écrémé*, farine de _soja_*, émulsifiant : lécithines* (_soja_), poudre de vanille Bourbon*. *Produits issus de l'agriculture biologique."
 "Bonne Maman";"Confiture de Mûres";"NaN";"Produits à tartiner sucrés";"None";"d";"Intermarché, Magasins U";"mûres, sucre, sucre roux de canne, jus de citrons concentré et éventuellement gélifiant : pectine de fruits, si les mûres n'en contenaient pas suffisamment."
 "Choco Nussa";"Choco nusa";"NaN";"Produits à tartiner sucrés";"None";"e";"Lidl";"Sucre, huile végétale (palme, colza), 13 % noisettes, 7 % cacao maigre en poudre, lait écrémé en poudre, poudre de lactosérum, lactose, émulsifiant : lécithines (tournesol), arôme,"
 "Léa Nature,Jardin Bio";"Pâte à tartiner  35% noisettes";"NaN";"Produits à tartiner sucrés";"None";"d";"";"sucre de canne, purée de noisettes 35 %, chocolat (sucre, poudre de cacao maigre,beurre de cacao), huile de tournesol désodorisée, farine de soja, émulsifiant lécithine (soja), poudre de vanille Bourbon."
 "Les Comtes de Provence";"Confiture de Fraises bio";"NaN";"Produits à tartiner sucrés";"None";"c";"Magasins U";"fraise 64%, sucre de canne, gélifiant : pectine de fruits non amidée, acidifiant : jus concentré de citron."
 "Ivoria";"La Pâte à Tartiner";"NaN";"Produits à tartiner sucrés";"None";"e";"";"sucre, huile de tournesol, _noisettes_ (13%), cacao maigre en poudre (7,4%), poudre de _lait_ écrémé, beurre de cacao, huile de noix de coco, lactosérum en poudre (_lait_), émulsifiant : lécithines de tournesol, arômes."
 "Pure Via";"Confiture de fraise";"NaN";"Produits à tartiner sucrés";"None";"c";"carrefour";"Fraises, sucre, gélifiant : pectines, jus de citron concentré, édulcorant: glycosides de stéviol (extraits de Stevia)."
 "Les P'tites Tartines";"Pâte à tartiner aux noisettes";"NaN";"Produits à tartiner sucrés";"None";"e";"";"sucre*, huiles végétales* (tournesol, palme), noisettes* 13%, cacao maigre en poudre*, lait écrémé en poudre, émulsifiant : lécithine de tournesol, extrait de vanille*. ingrédients issus de l'agriculture biologique. Traces possibles d'arachides et de soja."
 "Les P'tites Tartines";"Pâte à tartiner aux noisettes";"NaN";"Produits à tartiner sucrés";"None";"e";"";"sucre*, huiles végétales* (tournesol, palme), noisettes* 13%, cacao maigre en poudre*, lait écrémé en poudre, émulsifiant : lécithine de tournesol, extrait de vanille*. ingrédients issus de l'agriculture biologique. Traces possibles d'arachides et de soja."
 "Ovomaltine";"Ovomaltine crunchy";"NaN";"Produits à tartiner sucrés";"None";"e";"Auchan";"Ovomaltine 33%. [Extrait de malt d'_orge_ (51%), _lait_ écrémé concentré, _lactosérum_ concentré (_lait_), cacao maigre (13%), sucre, fructose, carbonate de magnésium, phosphate de calcium, huile de colza, vitamines (C, niacine: PP, E, acide pantothénique : B5, riboflavine : B2, B6, thiamine : B1, A, acide folique : B9, biotine: B8, B12), sel, arôme : vanilline], sucre, huiles végétales (colza et palme), noisettes, phosphate de calcium, émulsifiant : lécithine de tournesol, cacao maigre (0,4%), antioxydants : palmitate d'ascorbyle et alpha-tocophérol, arôme : vanilline"
 "Reflets de France";"Confiture de fraises de Dordogne";"NaN";"Produits à tartiner sucrés";"None";"d";"";"Sucre de canne, fraises, gélifiant : pectines, acidifiant : acide citrique."
 "Maribel";"Confiture abricot Bio Maribel";"NaN";"Produits à tartiner sucrés";"None";"d";"Lidl";"sucre de canne, abricots, gélifiant : pectines, acidifiant : acide citrique."
 "Bonne Maman";"Gelée de coings";"NaN";"Produits à tartiner sucrés";"None";"d";"Magasins U,Leclerc";"Sucre, jus de coings, sucre roux de canne, jus de citron concentré et, éventuellement, gélifiant : pectine de fruits."
 "Lucien Georgelin";"lucien georlin 4 agrumes";"NaN";"Produits à tartiner sucrés";"None";"d";"Carrefour, Magasins U";"Agrumes 35% (oranges, clémentines, citrons, pamplemousses), pommes 20%, sucre, jus de citron concentré, gélifiant : pectines."
 "Lucien Georgelin";"lucien georlin 4 agrumes";"NaN";"Produits à tartiner sucrés";"None";"d";"Carrefour, Magasins U";"Agrumes 35% (oranges, clémentines, citrons, pamplemousses), pommes 20%, sucre, jus de citron concentré, gélifiant : pectines."
 "Régilait";"Caramel Beurre salé tartines et desserts";"NaN";"Produits à tartiner sucrés";"None";"e";"Magasins U";"Caramel au beurre à la fleur de sel de Guérande (sirop de glucose-fructose, sucre, _lait_ concentré sucré, crème (_lait_), beurre doux (_lait_), beurre à la fleur de sel de Guérande (_lait_), sel de Guérande, eau), stabilisant : pectine."
 "Bonne Maman";"Confiture de Châtaignes à la vanille";"NaN";"Produits à tartiner sucrés";"None";"d";"Magasins U";"Sucre, marrons, sucre roux de canne, extrait pur de vanille."
 "Bonne Maman";"Confiture orange amère intense";"NaN";"Produits à tartiner sucrés";"None";"c";"";"Oranges (Oranges douces 33%, oranges amères 27%), sucre, jus de cassis, jus de citrons concentré, gélifiant : pectine de fruits."
 "Gavottes";"Pâte à tartiner cacao noisette";"NaN";"Produits à tartiner sucrés";"None";"e";"";"sucre, huiles végétales (colza, karité, noix de coco), noisettes 13%, cacao* maigre 7%, éclats de Crêpe Dentelle 6% (farine de blé, sucre beurre pâtissier (lait), lactose et protéines de lait, sel, extrait de malt d'orge, poudre à lever: carbonates de sodium, contient : soja), lactosérum en poudre (lait), lait écrémé en poudre, émulsifiant : lécithines (tournesol), arôme naturel de vanille. Peut contenir des traces d'autres fruits à coque et d'arachides."
 "Paquito";"Confiture Allégée - Fraise";"NaN";"Produits à tartiner sucrés";"None";"c";"Intermarché";"Fraises, sucre, gélifiant : pectines, acidifiant : acide citrique."
 "Paquito";"Confiture Allégée - Fraise";"NaN";"Produits à tartiner sucrés";"None";"c";"Intermarché";"Fraises, sucre, gélifiant : pectines, acidifiant : acide citrique."
 "Novi";"Pâte à tartiner";"NaN";"Produits à tartiner sucrés";"None";"d";"Leclerc";"_Noisettes_ (45 %), sucre, cacao maigre, _lait_ écrémé en poudre, beurre de cacao, émulsifiant : lécithine de _soja_, vanille de gousse."
 "Bonne Maman";"Figues violettes";"NaN";"Produits à tartiner sucrés";"None";"d";"Carrefour";"Figues violettes, sucre, sucre roux de canne, jus de citrons concentré et, éventuellement, gélifiant : pectine de fruits"
 "Jardin Bio,Léa Nature";"Sirop d'Agave";"NaN";"Produits à tartiner sucrés";"None";"d";"Carrefour";"Sirop d'agave concentré issu de l'agriculture biologique."
 "Gerblé";"Glucoregul framboise";"NaN";"Produits à tartiner sucrés";"None";"a";"Carrefour, Magasins U";"Framboises (50 %), eau, fibre alimentaire : dextrine de _blé_, édulcorant : maltitols, gélifiant : pectines, acidifiant : acide citrique, correcteur d'acidité : citrates de calcium, conservateur : sorbate de potassium, édulcorant : sucralose. Préparée avec 50 g de fruits pour 100 g."
 "Lucien Georgelin";"Confiture poire Williams à la vanille";"NaN";"Produits à tartiner sucrés";"None";"c";"Carrefour,Magasins U";"Poires Williams 45%, sucre, pommes 15%, gélifiant : pectines, jus de citron concentré, gousses de vanille épuisées, arôme vanille"
 "Bonne Maman";"Gelée Mûres";"NaN";"Produits à tartiner sucrés";"None";"d";"E.Leclerc, Magasins U";"Jus de mûres, sucre, sucre roux de canne, jus de citrons concentré et, éventuellement, gélifiant : pectine de fruits."
 "Carrefour";"Pâte à tartiner";"NaN";"Produits à tartiner sucrés";"None";"e";"Carrefour,Carrefour City";"Sucre, huile végétale de palme* 20%, noisettes 13%, cacao maigre en poudre 7%, lait écrémé en poudre, lactosérum en poudre, lactose, émulsifiant : lécithines (tournesol), arôme naturel de vanille.
Peut contenir des traces de soja et d'autres fruits à coque.
*Ce produit contribue à la production d'huile de palme certifiée durable. www.rspo.org"
 "Carrefour";"Pâte à tartiner";"NaN";"Produits à tartiner sucrés";"None";"e";"Carrefour,Carrefour City";"Sucre, huile végétale de palme* 20%, noisettes 13%, cacao maigre en poudre 7%, lait écrémé en poudre, lactosérum en poudre, lactose, émulsifiant : lécithines (tournesol), arôme naturel de vanille.
Peut contenir des traces de soja et d'autres fruits à coque.
*Ce produit contribue à la production d'huile de palme certifiée durable. www.rspo.org"
 "Saveurs de nos regions";"Clémentines & Oranges";"NaN";"Produits à tartiner sucrés";"None";"c";"Lidl";"agrumes 55% (clémentines de Corse 40%, oranges de Corse 15%), sucre, jus de citron concentré, gélifiant (pectines)"
 "Andros";"Confiture allégée cerises";"NaN";"Produits à tartiner sucrés";"None";"c";"Carrefour, Magasins U";"Cerises, sucre, gélifiant : pectine de fruits"
 "Bonne Maman";"Confiture Abricots et Pêches";"NaN";"Produits à tartiner sucrés";"None";"d";"Carrefour, Magasins U";"Fruits (abricots 31 %, pêche 19 %), sucre, sucre roux e canne, jus de citrons concentré et, éventuellement, gélifiant : pectine de fruits."
 "Materne";"Confipote cerise";"NaN";"Produits à tartiner sucrés";"None";"c";"Magasins U";"cerises 65%, |sucre, gélifiant: pectine de fruit, acidifiant: acide citrique, correcteur d'acidité: citrate de calcium. Peut contenir des traces de lait."
 "Bonne Maman";"Confiture abricots";"NaN";"Produits à tartiner sucrés";"None";"d";"";"abricots, sucre, sucre roux de canne, jus de citrons concentrée et, éventuellement, gélifiant : pectine de fruits, si les abricots n'en contenaient pas suffisamment"
 "Bonne Maman";"Framboises";"NaN";"Produits à tartiner sucrés";"None";"d";"Carrefour,Magasins U,Leclerc";"Jus de framboises, sucre, sucre roux de canne, jus de citrons concentré et éventuellement, gélifiant : pectine de fruit"
 "U";"Confiture de fraises 50% de fruits";"NaN";"Produits à tartiner sucrés";"None";"d";"Super U, Magasins U";"Fraises, sucre, sucre de canne 10%, gélifiant : pectine de fruits, acidifiant : acide citrique"
 "Bio Village,Marque Repère";"Confiture extra d'abricots bio";"NaN";"Produits à tartiner sucrés";"None";"d";"Leclerc";"Abricots*, sucre de canne* 53 %, acidifiant : acide citrique, gélifiant : pectines.

Préparée avec 55 g de fruits pour 100 g de produit fini. 

Présence exceptionnelle de noyaux. 

*Ingrédients issus de l'agriculture biologique."
 "Bonne Maman";"Figue Intense";"NaN";"Produits à tartiner sucrés";"None";"c";"Leclerc, Magasins U";"Figues violettes, sucre, jus de citrons concentré, gélifiant : pectine de fruits."
 "Douceur du Verger,Marque Repère";"Confiture fraise";"NaN";"Produits à tartiner sucrés";"None";"c";"Leclerc";"Fraises, sucre, sirop de glucose-fructose, gélifiant : pectines, acidifiant : acide citrique.
Préparée avec 50g de fruits pour 100g.
Teneur totale en sucres : 60g pour 100g."
 "Mamie Bio";"Pâte à tartiner chocolat noisettes";"NaN";"Produits à tartiner sucrés";"None";"d";"";"Sucre de canne brut*, huile de tournesol, purée de _noisettes_ 10%, poudre de cacao* maigre 5%, poudre de lait écrémé*, farine de _soja_*, beurre de cacao*, émulsifiant : lécitine de _soja_*, extrait de vanille Bourbon*. 
* Produit issus de l'agriculture biologique."
 "Marque Repère,Nustikao";"Pâte à tartiner";"NaN";"Produits à tartiner sucrés";"None";"e";"Leclerc";"Sucre ; huiles végétales (palme, colza) ; noisettes 13 % ; cacao maigre en poudre 7 % ; lait en poudre écrémé 5,5 % ; lactosérum en poudre ; lactose ; émulsifiant : lécithines (tournesol) ; arôme naturel de vanille.
Traces de soja."
 "Andros";"Confiture Abricot";"NaN";"Produits à tartiner sucrés";"None";"d";"";""
 "Andros";"Confiture Abricot";"NaN";"Produits à tartiner sucrés";"None";"d";"";""
 "Lucien Georgelin";"Abricot bio";"NaN";"Produits à tartiner sucrés";"None";"c";"";""
 "Bonne Maman";"Gelée de Cassis";"NaN";"Produits à tartiner sucrés";"None";"d";"E.Leclerc";"Sucre, jus de cassis, sucre roux de canne, jus de citrons concentré et, éventuellement, gélifiant : pectine de fruits,"
 "Lucien Georgelin";"Fraise Bio";"NaN";"Produits à tartiner sucrés";"None";"c";"Leclerc";"Fraises bio 45%, sucre bio, pommes bio 13%, gélifiant : pectines de fruits, jus de citron concentré bio"
 "U";"Confiture de fraise allégée";"NaN";"Produits à tartiner sucrés";"None";"c";"Magasins U";"Fraises, sucre de canne, eau, gélifiant : pectine de fruits, acidifiant : acide citrique, correcteur d'acidité : lactate de calcium."
 "U";"Confiture de fraise allégée";"NaN";"Produits à tartiner sucrés";"None";"c";"Magasins U";"Fraises, sucre de canne, eau, gélifiant : pectine de fruits, acidifiant : acide citrique, correcteur d'acidité : lactate de calcium."
 "Bonne Maman";"Confiture Pêches";"NaN";"Produits à tartiner sucrés";"None";"d";"Super U,Carrefour,Bi1";"Pêches, sucre, sucre roux de canne, jus de citrons concentré et, éventuellement, gélifiant : pectine de fruits."
 "Douceur du Verger,Marque Repère";"Confiture allégée framboise";"NaN";"Produits à tartiner sucrés";"None";"c";"Leclerc";"Framboises ; sucre ; eau ; gélifiant : pectines ; correcteurs d'acidité : acide citrique, lactate de calcium. Préparée avec 50 g de fruits pour 100 g de produit fini."
 "Bonne Maman";"Confiture Pêche intense";"NaN";"Produits à tartiner sucrés";"None";"c";"Magasins U";"pêches, sucre, jus de citrons concentré, jus de fruit de la passion, gélifiant : pectine de fruits. Malgré tous nos soins, cette confiture peut contenir des noyaux."
 "Bonne Maman";"Mirabelle INTENSE";"NaN";"Produits à tartiner sucrés";"None";"c";"Carrefour";"mirabelles, sucre, jus de citrons concentré, gélifiant: pectine de fruits."
 "Andros";"Confiture reines-claudes";"NaN";"Produits à tartiner sucrés";"None";"c";"Leclerc";"reines-claudes, sucre, gélifiant : pectine de fruits"
 "Ethiquable";"Pâte à tartiner aux noisettes";"NaN";"Produits à tartiner sucrés";"None";"e";"";"Sucre blond de canne, huile végétale (huile de colza, huile de palme), noisettes 13%, cacao en poudre 10%, lait écrémé en poudre, émulsifiant : lécithine de soja, vanille en poudre"
 "Materne";"Confipote Fruits Rouges";"NaN";"Produits à tartiner sucrés";"None";"c";"Carrefour, Magasins U";"Fruits (fraises 20,0%, framboises 19,5%, cerises 18,0%, groseilles 7,5%), sucre, gélifiant : pectine de fruit, acidifiant : acide citrique, correcteur d'acidité : citrate de calcium."
 "Lune de Miel";"Miel et Gelée Royale";"NaN";"Produits à tartiner sucrés";"None";"d";"Cora, Magasins U";"Miel (96%), gelée royale (4% soit 10 g)"
 "Carrefour";"Pâte à tartiner";"NaN";"Produits à tartiner sucrés";"None";"e";"Carrefour";"Sucre, huile végétale de palme* 20%, noisettes 13%, cacao maigre en poudre 7%, lait écrémé en poudre, lactosérum en poudre, lactose, émulsifiant : lécithines (tournesol), arôme naturel de vanille.
Peut contenir des traces de soja et d'autres fruits à coque.
*Ce produit contribue à la production d'huile de palme certifiée durable. www.rspo.org"
 "Bio Village,Marque Repère";"Confiture myrtille bio";"NaN";"Produits à tartiner sucrés";"None";"c";"Leclerc";"Myrtilles*, sucre de canne* 53 %, jus de citron concentré*, gélifiant : pectines. 
Préparée avec 55g de fruits pour 100g de produit fini.
*Ingrédients issus de l'agriculture biologique."
